359513	지하철 임산부석 있잖아요	6	-1	2017-11-04	380
359440	체스 좋아하시는 분!	4	1	2017-11-03	243
359167	청광 아이디 비번 세인트랑 같은가요?	1	1	2017-11-03	65
359160	여자 구두 안신어보고도 많이 사시나용	2	0	2017-11-03	273
359122	Bain 정규 RA 지원해보신 분께 질문 좀 드립니다 ㅠ	4	1	2017-11-03	301
359051	뮤지컬<애드거 앨런포> 영문/미문 50%할인 제공한다고 해요	0	2	2017-11-03	163
358965	인문사과대생 복전	5	2	2017-11-02	349
358688	위상수학 오늘 답안지 주셨나요??	2	0	2017-11-02	102
358581	전자과 4개학기만에 뽀개기!	9	5	2017-11-02	394
358527	서양고대철학사	2	2	2017-11-02	179
358484	동계 계절학기.. 일반화학...	10	3	2017-11-02	281
358383	서강대학교 평시에 10시넘어서 하는 공부할만한 곳	8	5	2017-11-01	738
358343	공대 족보	19	3	2017-11-01	544
358002	[추억팔이] 중고등학생 때	9	1	2017-10-31	506
357861	익게1도 +100정도 갓으면	0	6	2017-10-31	252
357812	hdmi 동글 추천 부탁드랴용	0	0	2017-10-31	79
357775	사기업과 대조되는 공기업만의 특징? 인재상? 이 뭐가 있을까요	12	0	2017-10-31	418
357739	혹시 제이열1층 사물함 좀 빌려 쓸 수 있을까요?	7	3	2017-10-31	281
357718	턱이 빠질듯이 아파요ㅠㅜ	10	0	2017-10-31	220
357621	cpa 관련질문이요	3	1	2017-10-30	280
357571	건강검진받는데..20대후반 대장내시경까지..해야할까요??	22	0	2017-10-30	518
357532	혹시 중도휴학 해보신 분 계신가요?	7	0	2017-10-30	419
357482	혹시 토익 인강 같이 들으실 분 계신가요?	1	0	2017-10-30	85
357354	혹시 아는사람 동생 기숙학원 추천좀 ㅠㅠ	4	1	2017-10-30	124
357103	신촌에 사진관 추천해주실 분 계신가요?	9	0	2017-10-29	348
356983	엠마오 공동 연습실 사용 방법	1	0	2017-10-29	168
356906	토플 단어 스터디	6	2	2017-10-29	214
356774	신문스터디 어떻게 이루어지나요?	9	2	2017-10-29	306
356211	암/실비보험 가입 관련 조언좀 부탁드립니다 여러분ㅠㅠㅠ	5	4	2017-10-27	222
356186	영자신문 온라인 구독, 어떻게해야 저렴할까요?ㅠㅠ	6	0	2017-10-27	179
355406	(취지팀) 대외활동 추천 (서류시작/아산서원,해피무브)	8	26	2017-10-26	1103
355257	혹시 cfa lv2 인강 끊으려는데 나눠서 부담하실분 계신가요?	2	0	2017-10-26	307
354995	오늘은 독도의 날입니다.	0	10	2017-10-25	69
354993	강호상 교수님 시험점수	5	2	2017-10-25	411
354972	우재명 교수님 생명윤리 들었던 분 계시나요	2	0	2017-10-25	178
354835	졸업생 도서관/열람실 이용	8	5	2017-10-25	476
354475	사과드립니다 vs 죄송합니다	14	3	2017-10-24	842
354077	실용영문법 첫날 녹음본 구합니다ㅠㅠ	2	0	2017-10-24	126
354043	맥킨지에서 하는 PSB 참가하시는 분 있나요?	14	2	2017-10-24	440
353924	교환학생 학점ㅠㅠㅠㅠ	5	1	2017-10-23	765
353829	전문상담교사	4	2	2017-10-23	212
353679	시험기간에 우울증/불안증세가 너무 심해요	20	21	2017-10-23	751
353562	환테크를 하고 싶은데요	0	-2	2017-10-23	160
353528	SQLD 시험 관심있는 분 있나요?	5	1	2017-10-23	293
353483	중평 종합순위 서강대 6위 복귀	13	39	2017-10-23	5273
353477	중앙일보 대학평가 취업률 점수 1위	23	187	2017-10-23	3523
353253	연구장학생이나 취업	3	2	2017-10-22	229
353120	경영1전공 복전 기공VS컴공	20	1	2017-10-22	595
352916	경투 질문이요ㅠㅠ	4	0	2017-10-22	248
352875	곧 소개팅 하는데...	3	2	2017-10-21	622
352614	1학년 학점 중요한가요?	18	1	2017-10-21	813
352393	내일 금공 시험인데 신분증 확인 철저히하나요...??	1	4	2017-10-20	623
352281	CTL 코어 인문스터디 모집해요!	5	3	2017-10-20	237
352251	언어학개론 이성범 교수님	0	0	2017-10-20	114
352222	혹시 마이크로 5핀 고속충전 케이블 추천 해주실 수 있을까요?	1	0	2017-10-20	86
352208	뿌염, 커트 생각중이시분 계신가요?	7	-1	2017-10-20	302
352153	스마트폰 액정 수리비 할부 가능한가요?	5	1	2017-10-20	108
352040	족보 여기말고 구할데는 없는건가요??ㅠㅠ	9	3	2017-10-19	718
351910	건강과한의학 필기 하신분 계신가요??	0	-6	2017-10-19	114
351895	오늘 이한식교수님 계량경제학 수업때 시험 범위 알려주셨나요?	2	0	2017-10-19	129
351835	남자 정장 구두 추천좀 해주세요!	11	1	2017-10-19	326
351724	학교 지금 시험기간인가요?	4	2	2017-10-19	391
351705	주짓수 부상위험 큰가요?	3	1	2017-10-19	266
351659	화 다스리는 법좀요....	7	2	2017-10-19	296
351553	친구 형 결혼식 축의금을 제가 받아야 할까요?	16	3	2017-10-18	561
351369	J관 스터디룸 어떻게 빌리나요?	2	1	2017-10-18	285
351238	사회학개론 ㄱㅁㄱ 교수님 수업 시험공부 감이 도저히 안 잡히네요	7	0	2017-10-17	286
351223	외환론 교과서 시험범위 말해주셨나요??	1	0	2017-10-17	69
351112	취업계 인정해주는 경우가 많나요?	8	5	2017-10-17	675
350997	대학원 면접 머리 복장 어떻게 해야할까요??	3	1	2017-10-17	408
350915	(정보글) 계량 이뷰즈 데모프로그램 설치 방법	2	6	2017-10-16	172
350909	이뷰즈... 학교 어디가면 쓸수 있나요?	1	0	2017-10-16	137
350869	환경경제학 질문 답변해 주실 분...	3	0	2017-10-16	199
350800	장직현 교수님 자료구조 족보 있으신분	3	0	2017-10-16	262
350741	신촌역에서 서강대정문까지 몇분 걸리나요?	4	1	2017-10-16	418
350691	서경덕 + 박철상의 변명 공통점	1	13	2017-10-16	342
350609	분당 피부과 치과 추천 부탁드려용	9	1	2017-10-16	149
350380	행복을 주제로 한 책이나 에세이 없을까요?	5	3	2017-10-15	218
350307	현 청와대 비서관 출신 학부	8	7	2017-10-15	2246
350110	휴학하고 시험 준비하는데 생각 많아지는게 당연한건가요?	12	41	2017-10-14	952
350096	경통 솔루션있는분 계신가요?	2	0	2017-10-14	108
350053	김진화교수님 창의경영 들어보셨던 분들	5	1	2017-10-14	307
350001	교환학생들..	1	0	2017-10-14	430
349977	복수전공 취소관련 문의드립니다	3	1	2017-10-14	311
349822	내일 제이관 복사대 하나요?	1	1	2017-10-13	85
349762	남덕우관 내일도 하나요?	3	3	2017-10-13	318
349387	이강오 교수님이 나눠주시는 경원 기출문제 해답 구할 수 있나요 ㅠ	0	0	2017-10-12	83
349243	행정소송 1심 패소 2심 승소시 3심 패소 가능성은 어떻게 되나요~~?	6	0	2017-10-12	325
349145	레오 싸움영상.avi	4	6	2017-10-12	657
348978	다모토리 대신 전해드립니다	6	3	2017-10-11	1046
348927	(로스쿨 지원자 분들께) 서강로 자교혜택 강화한다고 합니다	20	18	2017-10-11	910
348824	한화 s&c 대표가 된 선배님	3	15	2017-10-11	1709
348788	퇴근 체크하는 스터디 없나요 ㅠㅠ	2	4	2017-10-11	195
348714	학교 주변에 보약 잘하는 한의원 있나요?	0	0	2017-10-10	36
348656	아침안먹고 늦게일어나면 야식먹게되는거같아요	2	8	2017-10-10	283
348576	파이썬	1	2	2017-10-10	152
348244	한반도 정치론 듣는 다미님 계시나요??	2	-3	2017-10-09	185
348242	로욜라 연체료 사이트에서 뜨는게 1권기준인가요	4	2	2017-10-09	213
348186	낼 1교시에 as관 컴퓨터실 열려있을까요??프린트하려구..	0	0	2017-10-09	69
348079	은행 자동 납부는 원래 카드 사용내역에 안찍히나요?	2	0	2017-10-09	80
347914	우리은행이나 하나은행 적금 추천부탁드립니다!	7	3	2017-10-09	364
347910	예수회 재단의 비전을 찾았습니다	35	62	2017-10-09	1201
347782	공유 왤케 잘생겻죠..	9	11	2017-10-08	541
347749	서창적 교수님 생산 2017년 버전으로 구입해야 하나요?	3	0	2017-10-08	144
347646	사용자 계정 도움 주실 분 계신가요?	0	0	2017-10-08	86
347421	학교 시설물 대여 가능한가여	0	0	2017-10-07	90
347258	대흥역 근처에 셀프 빨래방 있나요?	5	1	2017-10-06	307
347220	하.. 내일도 로욜라 노는 건가요...	4	4	2017-10-06	574
347131	곧 전역하는데 준비를 뭘 해야될까요?	11	2	2017-10-06	342
347071	오늘 마열 여나요?	3	1	2017-10-06	219
346906	오늘저녁으로 학교근처 식당 어디갈까요?.?	3	1	2017-10-05	333
346791	산타토익 무료체험권받으신 분 있나요!	0	0	2017-10-05	64
346768	요즘 스타벅스..	5	17	2017-10-05	1240
346749	서담에 사진올릴때 팁	0	2	2017-10-04	131
346723	추석당일이라 관광객 더 많은거 같아요 ㅜㅜ	0	4	2017-10-04	108
346722	권태기 극복 실증사례 찾는다	6	2	2017-10-04	437
346634	집안내려가는 자취생..	6	4	2017-10-04	414
346517	89~93년은 정말	31	75	2017-10-04	2436
346404	휴 전 집안일 열심히 했습니담	2	12	2017-10-03	308
346346	저는 익1이 더 좋아요	9	20	2017-10-03	441
346311	맥주 1000cc vs 소주 1병	7	4	2017-10-03	442
346309	늘어집니다..	2	6	2017-10-03	160
346306	바다의 이해 들으시는 분! 저번주에 특별히 공지해주신 내용 있었나요?	2	1	2017-10-03	158
346304	세계적으로 성장할 만한 서강대 산학협력 분야 두 가지	15	34	2017-10-03	2626
346228	아.... 연휴 첫날 5시반 기상입니다 ㅜㅜ	4	4	2017-10-03	329
346126	행정고시 합격수기 어디서 찾아야 하나요??	2	1	2017-10-02	312
346060	교수님...연휴에 쉬고싶어요	1	4	2017-10-02	294
346028	연휴때 반디 여나요?	2	2	2017-10-02	133
345957	김소은 이쁘네영..	5	17	2017-10-02	931
345925	케이관 강의실 경비실에서 몇시에 닫는지 아시나요?	2	2	2017-10-02	107
345906	익1도 리젠 높여요!!	0	18	2017-10-02	213
345870	연휴때 j관 멀미실 안여나요?	2	0	2017-10-02	153
345595	취지팀 job 카페 이용가능시간이 어떻게 되나요?	1	0	2017-10-01	56
345282	10월이 시작합니다.	3	27	2017-10-01	486
344739	남자 미용실 추천해주세요!!	14	4	2017-09-29	908
344601	수강신청 취소기간 지나서는 절대 드랍안되겠죠ㅠㅠ???	9	2	2017-09-29	696
344507	혹시 내일 국금 퀴즈인가요?	0	1	2017-09-28	117
344373	읽쓰 책 있으신 분 계시나요?	0	0	2017-09-28	56
344337	혹시 몇과목 페일해서 9학점 미만 되면 어떡하죠?	6	1	2017-09-28	334
344306	지금 와이파이 저만 안되나요?	0	0	2017-09-28	42
344296	EXCEL 관련 책!! 질문드립니다!	5	1	2017-09-28	190
344245	30대 금융사 대학별 임원 현황	2	9	2017-09-28	1585
344007	멜론 다음 곡으로 안넘어가는데 왜 이러는지 아시는분 있나요?	6	1	2017-09-27	198
343989	[특강] 냉전과 북한 핵무기 그리고 대응과 적응 (10/11 수요일)	0	4	2017-09-27	81
343753	갓-이뽀님 파이어폭스는 원래 댓글입력안되나여ㅠㅠ	4	3	2017-09-27	174
343639	우정관 교수진식당	4	5	2017-09-26	363
343486	10월말에 같이 공연하실 밴드 팀 구합니다 !!! ㅠㅠ	0	1	2017-09-26	91
343429	기득권들 자녀 공부 드럽게 못하나보네요	8	17	2017-09-26	786
343249	지갑 찾았습니다(수정)	0	21	2017-09-25	366
343113	보통 과외 어디서 구하나요 ㅠㅜ	14	0	2017-09-25	367
343066	스트레스 관리 어떻게 하세요?	5	0	2017-09-25	205
343034	치트서강 족보 백업 자료	2	1	2017-09-25	1061
343033	종봉실에서 스캔 가능하져?	1	0	2017-09-25	108
343020	사물함 바꾸실분 계신가요! GN 1층(본인) <-> J관 1층	0	0	2017-09-25	76
342983	새내기 수강취소 하려고 하는데	2	0	2017-09-25	218
342951	소모임에 관한 질문	0	3	2017-09-25	55
342878	P&G CEO Challenge	9	18	2017-09-24	512
342844	개강하니 바쁘네요	0	3	2017-09-24	89
342767	통계에서..bins 와 bin limits	3	1	2017-09-24	137
342707	요즘 이슈인 지역인재요	3	3	2017-09-24	287
342464	학점 많이 보는 공기업은 어디있나요?	11	5	2017-09-23	907
342247	피부과 추천 부탁드려요	1	0	2017-09-22	227
341965	공기업에서도 학교로 설명회 오나요?	7	2	2017-09-21	399
341942	전자과 분들 도와주세요 ㅠㅠ	14	0	2017-09-21	435
341941	작년 2학기 영법원강 수강생 계신가요?	4	2	2017-09-21	110
341940	홍대 또는 연남동 맛집  추천좀♡♡	12	0	2017-09-21	665
341860	축제 소음	7	21	2017-09-21	711
341825	교수님 오피스아워 확인 하는 방법있나요?	2	0	2017-09-21	154
341662	주택청약관련 질문드려요	5	0	2017-09-20	229
341540	예비군 결석처리	5	1	2017-09-20	249
341522	롤 노고체전 나가고싶은데 친구들이 다 군대에 있다...	10	0	2017-09-20	267
341097	서강대의 이중성	25	37	2017-09-19	2078
340965	마관 사물함 양도나 공동사용 가능하신분 구합니다(사례있음)	0	1	2017-09-19	150
340895	읽쓰 과제	10	0	2017-09-18	352
340871	막학기 FA...	8	2	2017-09-18	579
340829	총장과의 대화 장소 정해졌습니다	2	23	2017-09-18	310
340772	(완료)J관 1층(본인)<> GN관(다미님) 사물함 교환	0	0	2017-09-18	66
340715	RA사물함이랑 바꾸실gn관또는 케이관 분있으신가요	1	1	2017-09-18	75
340692	J관(저) ↔ 다산관 사물환 교환 구합니다~	0	0	2017-09-18	44
340689	마관(본인)<->GN관(다미님) 교환하고 싶습니다~	0	2	2017-09-18	41
340587	학교 내에 재학증명서 어디서 뽑나요???	2	0	2017-09-17	127
340503	(완료)J3층사물함(본인)<->GN사물함(다미님) 교환 구해요~	2	1	2017-09-17	97
340443	마관(저)<->GN관(다미님) 사물함 바꾸실 분..!	0	1	2017-09-17	64
340434	스쿠버다이빙 수업	3	14	2017-09-17	501
340423	사물함 바꾸실분 계신가요? (마관(저) <-> 신경제관)	0	1	2017-09-17	43
340318	교육문화 연계전공 관련 질문 드립니다.	4	2	2017-09-17	279
340289	사물함 바꾸실 분 있나요 마관(저) <-> J관	2	0	2017-09-17	110
340227	살 빼고 나니까...	6	4	2017-09-16	527
340208	학교 주위 밥집	2	1	2017-09-16	220
340152	firefox 쓰는데 왜 댓글이 안달릴까요?ㅠㅠㅠ	2	1	2017-09-16	97
340009	주말에 여는 멀미실 있나요?	1	0	2017-09-16	121
339799	국제경영론 이강표교수님 퀴즈	1	0	2017-09-15	177
339640	고시 준비생들께 질문이 있습니다	26	2	2017-09-15	858
339562	인물로본중국사	0	1	2017-09-14	75
339525	학점 포기제도 있으면 좋겟어요...	12	15	2017-09-14	728
339469	교육문화 연계전공 다미님들~!	5	2	2017-09-14	212
339440	논비사	4	0	2017-09-14	154
339161	(사례금 40만원) 선풍기 모터 속도 감속시키는 방법 아시는 분 급하게 구합니다~~	4	3	2017-09-13	493
338887	SBS에서 서강잡스 취재해갔네요	13	84	2017-09-13	1772
338800	경영학과 사물함이용	7	5	2017-09-12	315
338762	수강취소서 언제까지 낼수있음 ??	2	1	2017-09-12	165
338639	해커스 토익 예상점수	2	0	2017-09-12	175
338583	j관에 수강취소서 있나요?	2	1	2017-09-12	114
338547	서담 헬린이 질문좀..	3	1	2017-09-12	221
338272	전공책 다운받을 수 있는 사이트...	3	0	2017-09-11	372
338170	시험 한참 남았지만 열심히 공부하시는 분 계시나요ㅠㅠ	9	4	2017-09-10	524
338080	학교에서 진로상담 어떻게 할 수 있나요?	1	0	2017-09-10	97
337470	사물함 신청하는데 돈 들어요?	3	1	2017-09-08	421
337402	여름방학 계절학기는 수강신청 언제하나요?	2	0	2017-09-08	148
337129	도대체 Fa가 그래서 몇번 결석해야 받는건가요	18	-8	2017-09-08	749
336966	현대기하학 호박퉁	3	1	2017-09-07	309
336916	김명석교수님 경영통계학 들으시는분~~~~	2	0	2017-09-07	193
336863	수영 오티 가신분 있나요ㅠ	5	0	2017-09-07	356
336855	신촌/학교주변 C언어학원	6	0	2017-09-07	228
336774	초과학기는 fa 2배 규정 적용이 안되나요?	4	0	2017-09-07	297
336773	TA질문	2	1	2017-09-07	161
336434	민법총칙	2	0	2017-09-06	190
336381	블랙박스 동아리 어디서 알수잇나	1	0	2017-09-06	210
336344	신은철 교수님 골프 첫시간에 뭐했나요?	0	-1	2017-09-06	69
336293	예수회 재단 서강대 경축	6	53	2017-09-06	1169
336255	1교시 너무 졸립니다ㅠ	7	1	2017-09-06	282
336254	도교강독 절평 양도합니다	6	-2	2017-09-06	261
336179	서강대 주변에 노트북 고칠만한곳	3	1	2017-09-06	98
336152	현우회 모집	1	2	2017-09-06	181
336150	송성섭교수님 행복의추구 들어보신분!	0	-1	2017-09-06	75
336058	성봉준교수님 물리화학1 첫수업 가신분..!	3	1	2017-09-05	144
336017	진승혜 경정시 필요하신분!	0	-1	2017-09-05	96
335986	학교반디에서 산 책 교환질문드려요!	3	0	2017-09-05	160
335983	읽쓰교재1학기때산거 팔아요	2	0	2017-09-05	48
335953	여러분 수강신청 질문있어요	0	-1	2017-09-05	53
335846	이기진교수님 일반물리2 첫수업	2	0	2017-09-05	183
335843	이영주교수님 재무 첫수업가신분ㅠㅠ	2	0	2017-09-05	146
335833	오피스아워 아닐때 찾아가도되나요???	2	0	2017-09-05	109
335753	장영균교수님 기업윤리 (저) <--------->국제경영론 이강표 교수님	1	0	2017-09-05	132
335721	봉사 동아리를 들고 싶은데...	4	0	2017-09-05	272
335659	학교 주변에 피부과	12	0	2017-09-05	492
335518	황은주 교수님 영문학특강 들어보신 분 있으신가요?ㅠㅠ	5	0	2017-09-04	231
335506	무좀 병원 추천 부탁드려요	5	2	2017-09-04	148
335499	경영전략 들어보신 분 있으신가요?ㅠㅠ	5	0	2017-09-04	246
335491	수강신청 페이지 언제가 마감인가요?	1	1	2017-09-04	128
335470	중소기업진흥공단 서초지점에서 알바모집합니다	5	1	2017-09-04	185
335435	막학기 생은 fa 횟수 더많은 것으로 알고 있는데	9	1	2017-09-04	275
335316	미적 책 빌려주실분~	0	-3	2017-09-04	43
335294	대흥역 주변 꽃집	5	3	2017-09-04	200
335285	석비사 교환 가능하신분 !	0	0	2017-09-04	33
335253	금융경제 공공경제 질문해요~	1	0	2017-09-04	98
335142	경영학 복전	8	2	2017-09-04	316
335033	학교에 spss 쓸수있는 곳 있을까요??	2	0	2017-09-03	161
334938	프문과 졸업할 때 제출하는 DELF B1 성적 관련해서 질문 드려요	4	1	2017-09-03	213
334719	서강잡스에서 아이폰 액정 수리 받아보신분 계세요? ㅠㅠ	4	3	2017-09-02	401
334589	학교 근처 서멀구리스 파는곳 ㅜㅜ	6	0	2017-09-02	218
334583	컴공인데 고소실 질문드릴게요	2	0	2017-09-02	303
334552	수강허가서 질문!	0	0	2017-09-02	76
334531	교정상태로...면접보면	6	2	2017-09-02	402
334522	경영 복전하려는데	0	0	2017-09-02	63
334515	급한건데 도와주세요ㅠㅠㅠㅠㅠ(졸업)	4	0	2017-09-02	180
334378	김영사 신임 사장에 고세규 (국문91) 출판본부장	2	17	2017-09-01	1894
334262	금융경제 복전하는데	3	0	2017-09-01	301
334204	법공 권세진 교수님 요일 교환하실분 있나요??	0	0	2017-09-01	41
334194	번호이동	3	1	2017-09-01	115
334154	경영학부 사물함 공지 (페북에서 퍼옴)	1	3	2017-09-01	234
334132	월3금2 수업 하나 소개하려고 합니다!	2	-1	2017-09-01	282
334052	서강대, 지능형 블록체인 연구센터 개소	0	8	2017-09-01	1700
333815	휴대폰 싸게 사는 법 있나요?	12	0	2017-08-31	265
333775	전성빈 교수님 회계학원론 어떤가요?	7	0	2017-08-31	248
333729	이번학기부터 경제과 수업!	2	0	2017-08-31	325
333667	자비에르관이 어디인가요?	5	1	2017-08-31	342
333631	지금 아이폰 6 쓰는거 어떤가요?	11	1	2017-08-31	332
333501	기업리스크관리(최정호) 어떤 강의인가요?	2	1	2017-08-30	339
333435	한국과 세계 이지호 교슈님 싸인해주세여?ㅜㅜ	0	0	2017-08-30	36
333426	혹시 상담/심리 치료 괜찮은 곳 알고 계신 분 추천 좀 부탁드립니다 (가족문제)	3	2	2017-08-30	121
333414	교내외 역사동아리 있나요?	1	1	2017-08-30	90
333388	경영대사물함 신청언제인가요?	1	0	2017-08-30	62
333296	휴대폰 요금제 질문 있습니다!	2	1	2017-08-30	97
333256	강의평가를 교수님이 조회할수 있나요??	4	3	2017-08-30	213
333244	사회봉사 수업 어떤가요?	1	1	2017-08-30	237
333227	[예비군연대본부] 2017년 대학생 방침 1차 보충훈련 안내	0	3	2017-08-30	55
333101	여다미>발볼 크면 구두는 항상 불편한건가용?	5	1	2017-08-29	236
333050	신도림 폰사러 사면	20	0	2017-08-29	463
333046	토플 공부 어떻게 시작할까요?	3	0	2017-08-29	267
333039	학교주변에 구두수선하는 곳 있나요?	4	0	2017-08-29	59
333015	매경 한경같은 신문 배치되어 있는데가 어디에요??	2	0	2017-08-29	226
333004	마이너스 통장을 만들지 고민입니다 ..!	3	1	2017-08-29	209
332983	경영관 열람실 24시간인가요?	4	1	2017-08-29	225
332893	한국과세계 서복경 교수님 싸인해주시나요???	3	0	2017-08-29	125
332778	현우회 2학기 모집하나요?	4	0	2017-08-29	197
332753	경영정보시스템 진승혜 교수님/ 국제경영론 정선욱 교수님 싸인해주시나요..? ㅠㅠ	4	0	2017-08-28	184
332747	오픽 잘 아시는분!있나요?	1	0	2017-08-28	182
332609	축구 할 때만 렌즈 낄건데	5	3	2017-08-28	276
332605	강의개설요청	2	0	2017-08-28	106
332524	분당 서현역 부근 안과추천부탁드려용	7	1	2017-08-28	83
332326	2학기 휴학했는데 돈 낼거 있나요?ㅜ	2	1	2017-08-27	230
332293	9월 첫주 수강 정정기간에 세인트에서 수강신청도 가능한가요?	2	0	2017-08-27	188
332203	ㅈㅅㅎ 경영학 노베이스로 들어도 괜찮나요?	3	1	2017-08-27	287
332020	워홀 가본 사람 질문!!	3	5	2017-08-26	502
331978	인턴 관해서 질문드려요!	2	0	2017-08-26	261
331942	외국인 친구의 한국의 대학원 입학에 대해 여쭈고 싶습니다	2	2	2017-08-26	258
331792	해외인턴 고민입니당	6	2	2017-08-25	428
331780	아텍 복수전공 관련 질문입니다	6	3	2017-08-25	337
331614	신촌역쪽에 스텝업 이라는 스터디카페에서하는 외국인 회화 스터디? 해본다미있어??	6	2	2017-08-25	391
331517	막학기 방학에 계절학기 들을 수 있나요????	2	1	2017-08-24	207
331256	방학에도 교수님 오피스아워가 있나요??	4	-1	2017-08-24	242
331220	대수관련하여 ebs수학 강의 질문드려요	13	1	2017-08-24	272
330979	용산에 면허 딸만한 곳 있나요?	0	1	2017-08-23	99
330954	카메라의 요 부분이 궁금해요!	11	0	2017-08-23	505
330910	국가장학금있잖아요	2	0	2017-08-23	252
330781	가슴 필러	10	6	2017-08-23	967
330766	영영사전어플추천좀해주세영영	4	0	2017-08-23	60
330527	노트북 중고매입	7	2	2017-08-22	298
330418	26살 군대 다녀오고 워킹홀리데이 다녀오고 2학년 2학기 복학 학점 2.7인데 인생 망인가요?	3	3	2017-08-22	537
330244	학교 근처 피씨방 추천	6	0	2017-08-21	225
330184	음질 제일 좋은 스마트폰 뭐가 있을까요?	8	1	2017-08-21	255
330182	카톡 재설치하면	8	0	2017-08-21	200
330178	혹시 텝스 과외해주실분있나요?	3	0	2017-08-21	179
330004	실험할때	7	0	2017-08-20	279
329743	융소 정경철하면 토나올까요?	9	2	2017-08-20	553
329629	수영 수업 들어본 다미..?ㅠ (김수미교수님)	7	2	2017-08-19	353
329399	6명 들어갈만한 스터디룸 추천 부탁드려요	8	1	2017-08-18	354
329384	대외활동!	1	1	2017-08-18	223
329334	추석 연휴 휴강 질문이요!	2	1	2017-08-18	241
329265	강의실 예약	3	0	2017-08-18	203
329188	생리대 싸게 사는 법 아시는 분!?	4	0	2017-08-17	461
328959	인턴 남는시간에 뭘하면 좋을까용...	7	0	2017-08-17	523
328902	변화는 정말 올까요?	13	12	2017-08-17	695
328829	수강신청 변경 교수님께 문의할 경우!	1	1	2017-08-16	153
328434	개강하고 수강신청 바꿀수 있죠?ㅜ	1	1	2017-08-15	261
328378	생물학 교재	4	0	2017-08-15	158
328208	서강영화공동체 부원분들 계신가요?	5	4	2017-08-15	527
328090	이런 성격은 어떻게 살아가야 하나요.........?ㅠㅠ	17	22	2017-08-14	1094
328048	공학수학2 홀수분반(저)->짝수분반(정봉근교수님) 교환가능하신분 ㅠㅠ	6	0	2017-08-14	163
327528	정신건강의학과 병원 추천해주세요	14	5	2017-08-13	359
327358	곤자가 건강진단서	4	1	2017-08-13	303
327164	건강과 의약학 문과는 힘들까요?	13	1	2017-08-12	405
326876	오병근 교수님의 응용생화학 수업 질문	14	1	2017-08-11	358
326833	이력서 사진관 추천!!	0	0	2017-08-11	66
326707	학교주변 척추 골반교정 병원 추천 부탁드립니다	11	0	2017-08-11	281
326653	생산관리론(김길선)으로 원가회계(김순기) 구해봅니다!	0	0	2017-08-11	47
326650	고급응용C프로그래밍 질문드립니다.	2	2	2017-08-11	306
326615	서양미술의이해 수업 사인해주시나요?	2	1	2017-08-11	185
326608	[서창적 생산관리 or 박종훈 경영전략 ]으로 [ 진승혜 경정시 or 정선욱 국제경영 ] 구합니다	0	0	2017-08-11	69
326607	댄스스포츠1(저) <-> 요가(장현정교수님) 교환하실분!?	1	0	2017-08-11	150
326594	경영전략 김양민 교수님(저) <-> 박종훈 교수님 교환하실 분?ㅠㅠ	0	0	2017-08-11	38
326523	국제경영론(이양호교수님)<-> 마케팅원론(정재학or 전성률교수님) 교환하실 분 계실까요?	0	3	2017-08-11	100
326491	영양과다이어트랑 수영 바꾸실분 계신가요...	1	0	2017-08-11	125
326446	신입생들 분중에 컴퓨팅 사고력 들으시는 분들 질문좀 드릴게요	1	0	2017-08-11	182
326433	조직행동이 무슨 과목이에요?	2	1	2017-08-11	148
326362	경제학과 k관 사물함	3	1	2017-08-10	233
326361	학교 행정조교 일주일에 얼마나 일하나요?	1	0	2017-08-10	207
326323	타임티비 시간표 과목 추가가 되지 않는군요...	3	6	2017-08-10	163
326228	성적장학금 이수학점 질문이요	1	0	2017-08-10	207
325947	너무... 외로워요 ㅠ	8	9	2017-08-10	540
325908	학교 내 알바는 어떻게 구하나요?	3	1	2017-08-10	303
325850	학교 근처에 보름정도만 살 수 있는 고시원같은 데 있나요	2	1	2017-08-09	249
325837	화학과 고급물리화학 대학원생들이랑 같이 듣는건가요?	2	1	2017-08-09	203
325736	이강표 교수님 국제경영론 교재 구판 써도 되나요?	2	0	2017-08-09	99
325711	성성 15회차(8/15~8/17)이랑 이후 회차랑 변경하실 분:D	3	0	2017-08-09	62
325693	정선욱교수님 국제경영론 교재 필요하나요??	1	0	2017-08-09	110
325668	수강 대상 전학년인 과목 전체 신청때 더 열리나요?	2	0	2017-08-09	168
325634	성적장학금 수혜여부는 언제 나오나요	1	2	2017-08-09	272
325583	오늘까지도 정원미달된 과목은 끝까지 그럴 가능성 높나요???	1	0	2017-08-09	157
325483	수강신청 쿼터없음?	2	1	2017-08-09	320
325424	갑자기 생각난 건데 버스 노약자석	4	1	2017-08-08	296
325423	외국에 오는 친구한테 유심칩 제 명의로 하나더 구입해서	5	0	2017-08-08	162
325350	재수강신청질문드립니다ㅏ!!	0	0	2017-08-08	68
325349	등록금 납부기간	2	0	2017-08-08	178
325076	수강신청 언제인가요ㅜㅜ	3	1	2017-08-08	370
325033	글로벌의사소통1 교수님 싸인질문	2	0	2017-08-08	132
324941	교수님께서 싸인 메일 답장으로	4	0	2017-08-07	320
324929	실험과목 영어강의는 절대평가인가요?	4	0	2017-08-07	132
324765	교수님 수강허가 싸인 질문	3	2	2017-08-07	278
324710	등록금 납입기한이 언제인지 아시는 분?	2	0	2017-08-07	221
324647	학교 멀미실 중에	5	-1	2017-08-07	209
